[main] fuzz harness up, mode=scaler
[main] sandbox note: VCPDRM open is MACF-denied (iokit-open-user-client VCPDRMUserClient); mach-lookup com.apple.sprr / com.apple.jitbox exist but are sandbox-gated (seen in kernel log)
[open] AppleM2ScalerCSCDriver -> conn 0x6a03
[scaler] conn 0x6a03, s1 278 s2 282
[probe12] SetNotificationPort -> 0x00000000
[sweep] v97: full IOKit surface sweep
[sweep] svc: RTBuddyIOReportingEndpoint | RTBuddyIOReportingEndpoint | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/RTBuddyIOReportingEndpoint
[sweep] svc: RTBuddyTraceKitEndpoint | RTBuddyTraceKitEndpoint | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcpext@AC00000/AppleASCWrapV6/iop-dcpext-nub/RTBuddy(DCPEXT)/RTBuddyTraceKitEndpoint
[sweep] svc: RTBuddyTraceKitEndpoint | RTBuddyTraceKitEndpoint | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/mtp@EA400000/AppleASCWrapV6/iop-mtp-nub/RTBuddy(MTP)/RTBuddyTraceKitEndpoint
[sweep] svc: RTBuddyTraceKitEndpoint | RTBuddyTraceKitEndpoint | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcp@7EC00000/AppleASCWrapV6/iop-dcp-nub/RTBuddy(DCP)/RTBuddyTraceKitEndpoint
[sweep] svc: RTBuddyTraceKitEndpoint | RTBuddyTraceKitEndpoint | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/ans@F9400000/AppleASCWrapV6/iop-ans-nub/RTBuddy(ANS2)/RTBuddyTraceKitEndpoint
[sweep] svc: RTBuddyTraceKitEndpoint | RTBuddyTraceKitEndpoint | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/RTBuddyTraceKitEndpoint
[sweep] svc: SMCEndpoint1 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/smc@DC400000/AppleASCWrapV6/iop-smc-nub/RTBuddy(SMC)/SMCEndpoint1
[sweep] svc: SMCEndpoint2 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/smc@DC400000/AppleASCWrapV6/iop-smc-nub/RTBuddy(SMC)/SMCEndpoint2
[sweep] svc: DCPEXTEndpoint2 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcpext@AC00000/AppleASCWrapV6/iop-dcpext-nub/RTBuddy(DCPEXT)/DCPEXTEndpoint2
[sweep] svc: DCPEXTEndpoint1 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcpext@AC00000/AppleASCWrapV6/iop-dcpext-nub/RTBuddy(DCPEXT)/DCPEXTEndpoint1
[sweep] svc: DCPEXTEndpoint3 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcpext@AC00000/AppleASCWrapV6/iop-dcpext-nub/RTBuddy(DCPEXT)/DCPEXTEndpoint3
[sweep] svc: PMPEndpoint1 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/pmp@C0C00000/AppleASCWrapV6/iop-pmp-nub/RTBuddy(PMP)/PMPEndpoint1
[sweep] svc: DCPEXTEndpoint5 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcpext@AC00000/AppleASCWrapV6/iop-dcpext-nub/RTBuddy(DCPEXT)/DCPEXTEndpoint5
[sweep] svc: DCPEXTEndpoint4 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcpext@AC00000/AppleASCWrapV6/iop-dcpext-nub/RTBuddy(DCPEXT)/DCPEXTEndpoint4
[sweep] svc: DCPEXTEndpoint6 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcpext@AC00000/AppleASCWrapV6/iop-dcpext-nub/RTBuddy(DCPEXT)/DCPEXTEndpoint6
[sweep] svc: DCPEXTEndpoint9 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcpext@AC00000/AppleASCWrapV6/iop-dcpext-nub/RTBuddy(DCPEXT)/DCPEXTEndpoint9
[sweep] svc: DCPEXTEndpoint10 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcpext@AC00000/AppleASCWrapV6/iop-dcpext-nub/RTBuddy(DCPEXT)/DCPEXTEndpoint10
[sweep] svc: DCPEXTEndpoint14 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcpext@AC00000/AppleASCWrapV6/iop-dcpext-nub/RTBuddy(DCPEXT)/DCPEXTEndpoint14
[sweep] svc: DCPEXTEndpoint11 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcpext@AC00000/AppleASCWrapV6/iop-dcpext-nub/RTBuddy(DCPEXT)/DCPEXTEndpoint11
[sweep] svc: DCPEXTEndpoint13 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcpext@AC00000/AppleASCWrapV6/iop-dcpext-nub/RTBuddy(DCPEXT)/DCPEXTEndpoint13
[sweep] svc: DCPEXTEndpoint24 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcpext@AC00000/AppleASCWrapV6/iop-dcpext-nub/RTBuddy(DCPEXT)/DCPEXTEndpoint24
[sweep] svc: DCPEXTEndpoint16 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcpext@AC00000/AppleASCWrapV6/iop-dcpext-nub/RTBuddy(DCPEXT)/DCPEXTEndpoint16
[sweep] svc: DCPEXTEndpoint12 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcpext@AC00000/AppleASCWrapV6/iop-dcpext-nub/RTBuddy(DCPEXT)/DCPEXTEndpoint12
[sweep] svc: DCPEXTEndpoint15 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcpext@AC00000/AppleASCWrapV6/iop-dcpext-nub/RTBuddy(DCPEXT)/DCPEXTEndpoint15
[sweep] svc: SIOEndpoint1 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/sio@95C00000/AppleASCWrapV6/iop-sio-nub/RTBuddy(SIO)/SIOEndpoint1
[sweep] svc: DCPEndpoint1 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcp@7EC00000/AppleASCWrapV6/iop-dcp-nub/RTBuddy(DCP)/DCPEndpoint1
[sweep] svc: ANS2Endpoint1 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/ans@F9400000/AppleASCWrapV6/iop-ans-nub/RTBuddy(ANS2)/ANS2Endpoint1
[sweep] svc: DCPEndpoint2 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcp@7EC00000/AppleASCWrapV6/iop-dcp-nub/RTBuddy(DCP)/DCPEndpoint2
[sweep] svc: ANS2Endpoint2 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/ans@F9400000/AppleASCWrapV6/iop-ans-nub/RTBuddy(ANS2)/ANS2Endpoint2
[sweep] svc: DCPEndpoint3 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcp@7EC00000/AppleASCWrapV6/iop-dcp-nub/RTBuddy(DCP)/DCPEndpoint3
[sweep] svc: DCPEndpoint4 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcp@7EC00000/AppleASCWrapV6/iop-dcp-nub/RTBuddy(DCP)/DCPEndpoint4
[sweep] svc: DCPEndpoint5 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcp@7EC00000/AppleASCWrapV6/iop-dcp-nub/RTBuddy(DCP)/DCPEndpoint5
[sweep] svc: DCPEndpoint6 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcp@7EC00000/AppleASCWrapV6/iop-dcp-nub/RTBuddy(DCP)/DCPEndpoint6
[sweep] svc: DCPEndpoint9 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcp@7EC00000/AppleASCWrapV6/iop-dcp-nub/RTBuddy(DCP)/DCPEndpoint9
[sweep] svc: DCPEndpoint10 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcp@7EC00000/AppleASCWrapV6/iop-dcp-nub/RTBuddy(DCP)/DCPEndpoint10
[sweep] svc: DCPEndpoint11 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcp@7EC00000/AppleASCWrapV6/iop-dcp-nub/RTBuddy(DCP)/DCPEndpoint11
[sweep] svc: DCPEndpoint12 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcp@7EC00000/AppleASCWrapV6/iop-dcp-nub/RTBuddy(DCP)/DCPEndpoint12
[sweep] svc: DCPEndpoint13 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcp@7EC00000/AppleASCWrapV6/iop-dcp-nub/RTBuddy(DCP)/DCPEndpoint13
[sweep] svc: DCPEndpoint14 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcp@7EC00000/AppleASCWrapV6/iop-dcp-nub/RTBuddy(DCP)/DCPEndpoint14
[sweep] svc: DCPEndpoint15 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcp@7EC00000/AppleASCWrapV6/iop-dcp-nub/RTBuddy(DCP)/DCPEndpoint15
[sweep] svc: DCPEndpoint16 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcp@7EC00000/AppleASCWrapV6/iop-dcp-nub/RTBuddy(DCP)/DCPEndpoint16
[sweep] svc: DCPEndpoint24 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dcp@7EC00000/AppleASCWrapV6/iop-dcp-nub/RTBuddy(DCP)/DCPEndpoint24
[sweep] svc: AOPEndpoint1 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint1
[sweep] svc: AOPEndpoint2 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint2
[sweep] svc: AOPEndpoint3 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint3
[sweep] svc: AOPEndpoint4 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint4
[sweep] svc: AOPEndpoint5 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint5
[sweep] svc: AOPEndpoint8 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint8
[sweep] svc: AOPEndpoint9 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint9
[sweep] svc: AOPEndpoint10 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint10
[sweep] svc: AOPEndpoint11 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint11
[sweep] svc: AOPEndpoint13 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint13
[sweep] svc: AOPEndpoint15 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint15
[sweep] svc: AOPEndpoint16 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint16
[sweep] svc: AOPEndpoint6 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint6
[sweep] svc: AOPEndpoint7 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint7
[sweep] svc: AOPEndpoint19 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint19
[sweep] svc: AOPEndpoint20 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint20
[sweep] svc: AOPEndpoint21 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint21
[sweep] svc: AOPEndpoint22 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint22
[sweep] svc: AOPEndpoint25 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint25
[sweep] svc: AOPEndpoint27 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint27
[sweep] svc: AOPEndpoint26 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint26
[sweep] svc: AOPEndpoint28 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint28
[sweep] svc: AOPEndpoint17 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint17
[sweep] svc: AOPEndpoint24 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint24
[sweep] svc: AOPEndpoint23 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint23
[sweep] svc: AOPEndpoint29 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint29
[sweep] svc: AOPEndpoint30 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint30
[sweep] svc: AOPEndpoint31 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint31
[sweep] svc: AOPEndpoint32 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint32
[sweep] svc: AOPEndpoint14 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint14
[sweep] svc: AOPEndpoint12 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint12
[sweep] svc: AOPEndpoint18 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/RTBuddy(AOP)/AOPEndpoint18
[sweep] svc: GFXEndpoint1 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/gfx-asc@82400000/AppleASCWrapV6/iop-gfx-nub/RTBuddy(GFX)/GFXEndpoint1
[sweep] svc: GFXEndpoint2 | RTBuddyEndpointService | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/gfx-asc@82400000/AppleASCWrapV6/iop-gfx-nub/RTBuddy(GFX)/GFXEndpoint2
[sweep] svc: AppleT602XATCDPXBAR(atc0-dpxbar) | AppleT602XATCDPXBAR | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/atc0-dpxbar@304C000/AppleT602XATCDPXBAR(atc0-dpxbar)
[sweep] svc: AppleBasebandSPMIHEB | AppleBasebandSPMIHEB | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop-spmi0@E4894000/AppleSPMIController/baseband-heb@D/AppleBasebandSPMIHEB
[sweep] svc: AppleDisplayConnectionManager | AppleDisplayConnectionManager | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/display-crossbar0/AppleT602XDisplayCrossbar(display-crossbar0)/AppleDisplayConnectionManager
[sweep] svc: debug-console | AppleSimpleUARTSync | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/uart0@95200000/AppleSamsungSerial/debug-console
[sweep] svc: AppleSerialShim | AppleSerialShim | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/dockchannel-uart@D4128000/AppleSerialShim
[sweep] svc: AppleSPUTimesyncV2 | AppleSPUTimesyncV2 | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/aop@E4400000/AppleASCWrapV6/iop-aop-nub/AppleSPUTimesyncV2
[sweep] svc: APA1TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APA1TX
[sweep] svc: APA2TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APA2TX
[sweep] svc: APA3TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APA3TX
[sweep] svc: APA0TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APA0TX
[sweep] svc: APA4TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APA4TX
[sweep] svc: APA5TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APA5TX
[sweep] svc: APA6TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APA6TX
[sweep] svc: APA7TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APA7TX
[sweep] svc: APA8TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APA8TX
[sweep] svc: APA9TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APA9TX
[sweep] svc: APABTX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APABTX
[sweep] svc: APACTX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APACTX
[sweep] svc: APADTX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APADTX
[sweep] svc: APAETX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APAETX
[sweep] svc: APAFTX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APAFTX
[sweep] svc: APA0RX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APA0RX
[sweep] svc: APA1RX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APA1RX
[sweep] svc: APA2RX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APA2RX
[sweep] svc: APAATX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APAATX
[sweep] svc: APA3RX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APA3RX
[sweep] svc: APA4RX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APA4RX
[sweep] svc: APA5RX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APA5RX
[sweep] svc: APA6RX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APA6RX
[sweep] svc: APA7RX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APA7RX
[sweep] svc: APA8RX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APA8RX
[sweep] svc: APA9RX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APA9RX
[sweep] svc: APAARX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APAARX
[sweep] svc: APABRX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APABRX
[sweep] svc: APACRX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APACRX
[sweep] svc: APADRX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APADRX
[sweep] svc: APAERX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APAERX
[sweep] svc: APAFRX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-audio@E4980000/IODMAController000000ED/APAFRX
[sweep] svc: APB0TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-base@E4900000/IODMAController000000EE/APB0TX
[sweep] svc: APB1TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-base@E4900000/IODMAController000000EE/APB1TX
[sweep] svc: APB2TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-base@E4900000/IODMAController000000EE/APB2TX
[sweep] svc: APB3TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-base@E4900000/IODMAController000000EE/APB3TX
[sweep] svc: SIO0TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-sio@97200000/IODMAController000000EF/SIO0TX
[sweep] svc: APB4TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-base@E4900000/IODMAController000000EE/APB4TX
[sweep] svc: SIO1TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-sio@97200000/IODMAController000000EF/SIO1TX
[sweep] svc: APB5TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-base@E4900000/IODMAController000000EE/APB5TX
[sweep] svc: APB6TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-base@E4900000/IODMAController000000EE/APB6TX
[sweep] svc: SIO2TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-sio@97200000/IODMAController000000EF/SIO2TX
[sweep] svc: SIO3TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-sio@97200000/IODMAController000000EF/SIO3TX
[sweep] svc: SIO6TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-sio@97200000/IODMAController000000EF/SIO6TX
[sweep] svc: SIO7TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-sio@97200000/IODMAController000000EF/SIO7TX
[sweep] svc: SIO8TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-sio@97200000/IODMAController000000EF/SIO8TX
[sweep] svc: SIO4TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-sio@97200000/IODMAController000000EF/SIO4TX
[sweep] svc: SIO5TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-sio@97200000/IODMAController000000EF/SIO5TX
[sweep] svc: SIO9TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-sio@97200000/IODMAController000000EF/SIO9TX
[sweep] svc: APB7TX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-aop-base@E4900000/IODMAController000000EE/APB7TX
[sweep] svc: SIOATX | AudioDMAChannel | IOService:/AppleARMPE/arm-io@10F00000/AppleH16IO/admac-sio@97200000/IODMAController000000EF/SIOATX
